,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
76,2017-01-10,2.842,2.9,2.775,2.886,The Trade Desk,TTD,Communication Services
77,2017-01-11,2.879,3.01,2.829,2.975,The Trade Desk,TTD,Communication Services
78,2017-01-12,2.963,2.974,2.8537,2.937,The Trade Desk,TTD,Communication Services
79,2017-01-13,2.942,3.05,2.92,2.935,The Trade Desk,TTD,Communication Services
80,2017-01-17,2.922,2.952,2.887,2.899,The Trade Desk,TTD,Communication Services
81,2017-01-18,2.911,2.951,2.858,2.901,The Trade Desk,TTD,Communication Services
82,2017-01-19,2.863,2.922,2.86,2.9,The Trade Desk,TTD,Communication Services
83,2017-01-20,2.898,2.96,2.898,2.926,The Trade Desk,TTD,Communication Services
84,2017-01-23,2.929,2.992,2.917,2.979,The Trade Desk,TTD,Communication Services
85,2017-01-24,2.997,3.004,2.93,2.965,The Trade Desk,TTD,Communication Services
86,2017-01-25,2.992,3.125,2.98,3.041,The Trade Desk,TTD,Communication Services
87,2017-01-26,3.039,3.11,3.022,3.078,The Trade Desk,TTD,Communication Services
88,2017-01-27,3.069,3.1057,3.046,3.083,The Trade Desk,TTD,Communication Services
89,2017-01-30,3.07,3.0895,2.93,2.975,The Trade Desk,TTD,Communication Services
90,2017-01-31,2.964,3.012,2.912,2.966,The Trade Desk,TTD,Communication Services
91,2017-02-01,2.997,3.008,2.89,2.959,The Trade Desk,TTD,Communication Services
92,2017-02-02,2.938,2.95,2.891,2.902,The Trade Desk,TTD,Communication Services
93,2017-02-03,2.923,2.923,2.844,2.892,The Trade Desk,TTD,Communication Services
94,2017-02-06,2.874,2.899,2.828,2.88,The Trade Desk,TTD,Communication Services
95,2017-02-07,2.946,2.946,2.811,2.855,The Trade Desk,TTD,Communication Services
96,2017-02-08,2.843,2.901,2.823,2.834,The Trade Desk,TTD,Communication Services
97,2017-02-09,2.837,2.911,2.836,2.904,The Trade Desk,TTD,Communication Services
98,2017-02-10,2.912,2.953,2.891,2.905,The Trade Desk,TTD,Communication Services
99,2017-02-13,2.916,3.048,2.916,3.006,The Trade Desk,TTD,Communication Services
100,2017-02-14,3.011,3.219,2.986,3.035,The Trade Desk,TTD,Communication Services
101,2017-02-15,3.05,3.184,3.05,3.167,The Trade Desk,TTD,Communication Services
102,2017-02-16,3.213,3.35,3.154,3.336,The Trade Desk,TTD,Communication Services
103,2017-02-17,3.4,3.536,3.189,3.241,The Trade Desk,TTD,Communication Services
104,2017-02-21,3.336,3.571,3.245,3.5,The Trade Desk,TTD,Communication Services
105,2017-02-22,3.48,3.549,3.394,3.43,The Trade Desk,TTD,Communication Services
106,2017-02-23,3.6,3.687,3.4855,3.639,The Trade Desk,TTD,Communication Services
107,2017-02-24,3.743,3.814,3.6623,3.732,The Trade Desk,TTD,Communication Services
108,2017-02-27,3.748,3.748,3.52,3.683,The Trade Desk,TTD,Communication Services
109,2017-02-28,3.811,4.227,3.776,4.221,The Trade Desk,TTD,Communication Services
110,2017-03-01,4.155,4.4,4.101,4.305,The Trade Desk,TTD,Communication Services
111,2017-03-02,4.233,4.325,4.171,4.244,The Trade Desk,TTD,Communication Services
112,2017-03-03,4.269,4.515,4.195,4.46,The Trade Desk,TTD,Communication Services
113,2017-03-06,4.45,4.45,4.092,4.234,The Trade Desk,TTD,Communication Services
114,2017-03-07,4.212,4.44,4.137,4.408,The Trade Desk,TTD,Communication Services
115,2017-03-08,4.421,4.45,4.316,4.331,The Trade Desk,TTD,Communication Services
116,2017-03-09,4.333,4.438,4.279,4.438,The Trade Desk,TTD,Communication Services
117,2017-03-10,4.447,4.6025,4.4,4.579,The Trade Desk,TTD,Communication Services
118,2017-03-13,4.579,4.621,4.302,4.335,The Trade Desk,TTD,Communication Services
119,2017-03-14,4.323,4.399,4.108,4.122,The Trade Desk,TTD,Communication Services
120,2017-03-15,4.102,4.22,4.041,4.155,The Trade Desk,TTD,Communication Services
