,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
74,2015-10-19,54.5303,54.7501,54.1048,54.4665,Kraft Heinz,KHC,Consumer Staples
75,2015-10-20,54.041,54.7217,53.9771,54.5161,Kraft Heinz,KHC,Consumer Staples
76,2015-10-21,54.6083,55.1331,54.3459,54.6438,Kraft Heinz,KHC,Consumer Staples
77,2015-10-22,54.7643,56.6934,54.7643,56.6934,Kraft Heinz,KHC,Consumer Staples
78,2015-10-23,56.1331,56.6579,54.9133,55.3033,Kraft Heinz,KHC,Consumer Staples
79,2015-10-26,55.4452,55.4452,54.2395,54.4736,Kraft Heinz,KHC,Consumer Staples
80,2015-10-27,54.048,54.9487,54.048,54.7289,Kraft Heinz,KHC,Consumer Staples
81,2015-10-28,54.7147,56.1686,54.1402,56.1544,Kraft Heinz,KHC,Consumer Staples
82,2015-10-29,55.9132,56.0246,55.2104,55.7785,Kraft Heinz,KHC,Consumer Staples
83,2015-10-30,55.5799,56.0196,55.2182,55.2962,Kraft Heinz,KHC,Consumer Staples
84,2015-11-02,55.6225,55.9771,55.1189,55.509,Kraft Heinz,KHC,Consumer Staples
85,2015-11-03,55.197,55.3174,53.8142,54.2041,Kraft Heinz,KHC,Consumer Staples
86,2015-11-04,54.1261,54.3731,53.3601,53.7715,Kraft Heinz,KHC,Consumer Staples
87,2015-11-05,54.041,54.2529,53.0126,53.4878,Kraft Heinz,KHC,Consumer Staples
88,2015-11-06,52.3034,52.8353,50.7645,51.0694,Kraft Heinz,KHC,Consumer Staples
89,2015-11-09,51.0623,51.5446,50.2467,50.5233,Kraft Heinz,KHC,Consumer Staples
90,2015-11-10,50.885,51.2183,50.4599,51.1191,Kraft Heinz,KHC,Consumer Staples
91,2015-11-11,51.5588,51.6722,50.6084,51.1403,Kraft Heinz,KHC,Consumer Staples
92,2015-11-12,50.8902,51.0314,50.2253,50.69,Kraft Heinz,KHC,Consumer Staples
93,2015-11-13,50.4898,51.2691,50.4613,50.597,Kraft Heinz,KHC,Consumer Staples
94,2015-11-16,50.7758,51.5551,50.7186,51.2298,Kraft Heinz,KHC,Consumer Staples
95,2015-11-17,51.5479,51.5694,50.5041,51.0832,Kraft Heinz,KHC,Consumer Staples
96,2015-11-18,51.362,52.2164,50.883,51.8947,Kraft Heinz,KHC,Consumer Staples
97,2015-11-19,52.3701,52.7133,51.7195,52.4345,Kraft Heinz,KHC,Consumer Staples
98,2015-11-20,53.0279,54.0288,52.4774,52.6561,Kraft Heinz,KHC,Consumer Staples
99,2015-11-23,52.9278,53.2924,52.8313,52.9564,Kraft Heinz,KHC,Consumer Staples
100,2015-11-24,52.7133,53.271,52.6776,53.2424,Kraft Heinz,KHC,Consumer Staples
101,2015-11-25,53.2281,53.5641,52.7991,53.3639,Kraft Heinz,KHC,Consumer Staples
102,2015-11-27,53.3139,53.6213,53.0636,53.3425,Kraft Heinz,KHC,Consumer Staples
103,2015-11-30,53.2781,53.5212,52.5489,52.6847,Kraft Heinz,KHC,Consumer Staples
104,2015-12-01,53.0708,53.6213,52.7633,53.2424,Kraft Heinz,KHC,Consumer Staples
105,2015-12-02,53.0565,53.3495,52.1343,52.22,Kraft Heinz,KHC,Consumer Staples
106,2015-12-03,52.4059,52.6776,50.8258,51.0904,Kraft Heinz,KHC,Consumer Staples
107,2015-12-04,51.0475,51.9984,50.8115,51.6337,Kraft Heinz,KHC,Consumer Staples
108,2015-12-07,51.4192,51.6226,50.6545,51.0689,Kraft Heinz,KHC,Consumer Staples
109,2015-12-08,50.7615,51.2296,50.4669,51.1404,Kraft Heinz,KHC,Consumer Staples
110,2015-12-09,50.8759,51.598,50.404,50.69,Kraft Heinz,KHC,Consumer Staples
111,2015-12-10,50.6399,51.001,50.4112,50.6471,Kraft Heinz,KHC,Consumer Staples
112,2015-12-11,50.1109,50.5399,49.6104,49.8249,Kraft Heinz,KHC,Consumer Staples
